name,lat,lng
오금중학교,37.5050018,127.1282173
오륜중학교,37.5161458,127.1388726
오주중학교,37.50166,127.136224
잠신중학교,37.5157394,127.0877838
잠실중학교,37.5172097,127.0993758
천일중학교,37.54589319999999,127.1275908
천호중학교,37.5466448,127.1392699
풍납중학교,37.5255375,127.1159443
풍성중학교,37.5255948,127.1127759
한산중학교,37.5287123,127.1402895
동북중학교,37.5200101,127.1406733
동신중학교,37.536407,127.1343241
배명중학교,37.50136639999999,127.095807
배재중학교,37.55581230000001,127.1504916
보성중학교,37.5195022,127.1351642
보인중학교,37.497266,127.1388757
상일여자중학교,37.5489526,127.1701365
성덕여자중학교,37.5495007,127.1425564
영파여자중학교,37.5326565,127.1202571
일신여자중학교,37.5017159,127.1135991
정신여자중학교,37.5092902,127.0727099
한영중학교,37.5489092,127.1581466
강신중학교,37.5150787,126.8388714
경서중학교,37.5611499,126.8580639
공진중학교,37.5664762,126.851037
공항중학교,37.5624596,126.8153201
금옥중학교,37.5103101,126.8441801
등명중학교,37.5601467,126.8433052
등원중학교,37.5597222,126.851607
목동중학교,37.5206085,126.8717016
목운중학교,37.5269904,126.8730106
목일중학교,37.51337480000001,126.8737628
방원중학교,37.5756696,126.8087358
방화중학교,37.5651074,126.8068782
백석중학교,37.5483517,126.858808
삼정중학교,37.581086,126.8108847
성재중학교,37.5692295,126.8452929
송정중학교,37.5537235,126.8150759
수명중학교,37.5486465,126.823663
신남중학교,37.520554,126.8478625
신목중학교,37.5368606,126.8728552
신서중학교,37.5160121,126.8559501
신원중학교,37.5367988,126.8238344
신월중학교,37.5406094,126.8285666
신화중학교,37.540605,126.8300275
양강중학교,37.5246363,126.849861
양동중학교,37.5479348,126.8691419
양서중학교,37.5322157,126.8291403
양천중학교,37.5195099,126.8307371
염경중학교,37.5540683,126.8707547
염창중학교,37.5539218,126.8717382
월촌중학교,37.5375617,126.882725
화원중학교,37.5363887,126.8425137
덕원중학교,37.5485816,126.8290111
등촌중학교,37.552641,126.8594058
마포중학교,37.5598894,126.8534143
명덕여자중학교,37.55360110000001,126.8347305
봉영여자중학교,37.5090728,126.8607466
신정여자중학교,37.5379249,126.8574143
양정중학교,37.5353643,126.8868961
영도중학교,37.5364895,126.8663661
화곡중학교,37.5488204,126.8328267
개원중학교,37.4916369,127.0717443
개포중학교,37.4806642,127.0617435
경원중학교,37.5107518,127.0089613
구룡중학교,37.5068122,127.0450634
대명중학교,37.5063402,127.0608974
대왕중학교,37.48343800000001,127.0873271
대청중학교,37.4905203,127.0583895
대치중학교,37.4845654,127.0472825
도곡중학교,37.4923472,127.0450882
반포중학교,37.5030706,126.9918514
방배중학교,37.4944786,126.9982545
봉은중학교,37.5189411,127.0621196
서운중학교,37.493993,127.0247491
서일중학교,37.4990561,127.0221387
서초중학교,37.4854122,127.0087082
세곡중학교,37.4715425,127.0922007
수서중학교,37.4910655,127.1023885
신구중학교,37.5273302,127.0322212
신동중학교,37.516486,127.0132453
신반포중학교,37.5059523,126.9958306
신사중학교,37.5247079,127.02115
압구정중학교,37.5302105,127.032959
언남중학교,37.4724059,127.0444116
언북중학교,37.51927999999999,127.033073
언주중학교,37.5145953,127.0466588
역삼중학교,37.4956709,127.0490787
