name,lat,lng,label
서울신천초등학교,37.51396,127.0950429,초등학교
서울아주초등학교,37.5052357,127.07577749999999,초등학교
서울영풍초등학교,37.4962643,127.1429912,초등학교
서울오금초등학교,37.509177799999996,127.13170339999999,초등학교
서울오륜초등학교,37.512099799999994,127.13437250000001,초등학교
서울위례초등학교,37.522015,127.139233,초등학교
서울잠동초등학교,37.5178922,127.10015290000001,초등학교
서울잠신초등학교,37.5141325,127.08791950000001,초등학교
서울잠실초등학교,37.5202095,127.11143009999999,초등학교
서울잠일초등학교,37.5060213,127.0872509,초등학교
서울잠전초등학교,37.5071595,127.0842277,초등학교
서울잠현초등학교,37.521351700000004,127.1026097,초등학교
서울중대초등학교,37.4994062,127.1135642,초등학교
서울천동초등학교,37.540509899999996,127.13758759999999,초등학교
서울천일초등학교,37.5441771,127.1333855,초등학교
서울천호초등학교,37.547357700000006,127.13645290000001,초등학교
서울토성초등학교,37.5316979,127.1155695,초등학교
서울녹천초등학교,37.628801200000005,127.06311310000001,초등학교
서울누원초등학교,37.68693040000001,127.04906940000001,초등학교
서울당현초등학교,37.6485979,127.058454,초등학교
서울덕암초등학교,37.666488799999996,127.08146780000001,초등학교
서울도봉초등학교,37.679378299999996,127.038218,초등학교
서울동일초등학교,37.6651664,127.05459509999999,초등학교
서울방학초등학교,37.6640285,127.0321675,초등학교
서울백운초등학교,37.6532035,127.0139875,초등학교
서울불암초등학교,37.6510667,127.0806469,초등학교
서울상경초등학교,37.67020840000001,127.05132090000001,초등학교
서울상계초등학교,37.65931150000001,127.06624209999998,초등학교
서울상곡초등학교,37.6627869,127.06251499999999,초등학교
서울상수초등학교,37.65158579999999,127.0647353,초등학교
서울상원초등학교,37.667187799999994,127.0598254,초등학교
서울상월초등학교,37.658608,127.05707,초등학교
서울상천초등학교,37.6462819,127.0581071,초등학교
서울선곡초등학교,37.6184174,127.0582095,초등학교
서울수락초등학교,37.6842872,127.05483429999998,초등학교
서울수암초등학교,37.647873700000005,127.08137179999999,초등학교
서울숭미초등학교,37.6508453,127.0279643,초등학교
서울신계초등학교,37.6301665,127.05298799999998,초등학교
서울신방학초등학교,37.6659578,127.0292294,초등학교
서울신상계초등학교,37.66747429999999,127.07579040000002,초등학교
서울신창초등학교,37.6361731,127.04219690000001,초등학교
서울신학초등학교,37.660990399999996,127.02551310000001,초등학교
서울신화초등학교,37.632669799999995,127.04085959999999,초등학교
서울쌍문초등학교,37.648636700000004,127.0243793,초등학교
